Project Name,Package Name,Type Name,Method Name,Code Smell
priam,com.netflix.priam.backup,TestAbstractFileSystem,testAsyncDownloadBulk,Magic Number
priam,com.netflix.priam.backup,TestAbstractFileSystem,testAsyncDownloadBulk,Magic Number
priam,com.netflix.priam.backup,TestAbstractFileSystem,testAsyncDownloadFailure,Magic Number
priam,com.netflix.priam.backup,TestAbstractFileSystem,downloadFileImpl,Long Statement
priam,com.netflix.priam.backup,TestAbstractFileSystem,uploadFileImpl,Long Statement
priam,com.netflix.priam.backup,TestAbstractFileSystem,downloadFileImpl,Magic Number
priam,com.netflix.priam.backup,TestAbstractFileSystem,uploadFileImpl,Magic Number
priam,com.netflix.priam.backup,FailureFileSystem,downloadFileImpl,Long Statement
priam,com.netflix.priam.backup,FailureFileSystem,uploadFileImpl,Long Statement
priam,com.netflix.priam.backup,MyFileSystem,downloadFileImpl,Magic Number
priam,com.netflix.priam.backup,MyFileSystem,uploadFileImpl,Magic Number
priam,com.netflix.priam.backup,TestBackup,testIncrementalBackup,Magic Number
priam,com.netflix.priam.backup,TestBackup,testClusterSpecificColumnFamiliesSkippedFrom21,Long Statement
priam,com.netflix.priam.backup,TestBackup,testClusterSpecificColumnFamiliesSkipped,Magic Number
priam,com.netflix.priam.backup,TestBackup,genTestFile,Magic Number
priam,com.netflix.priam.backup,TestBackup,genTestFile,Magic Number
priam,com.netflix.priam.backup,TestBackup,genTestFile,Magic Number
priam,com.netflix.priam.backup,TestBackupDynamicRateLimiter,sunnyDay,Magic Number
priam,com.netflix.priam.backup,TestBackupDynamicRateLimiter,sunnyDay,Magic Number
priam,com.netflix.priam.backup,TestBackupDynamicRateLimiter,sunnyDay,Magic Number
priam,com.netflix.priam.backup,TestBackupDynamicRateLimiter,targetSetToEpoch,Magic Number
priam,com.netflix.priam.backup,TestBackupDynamicRateLimiter,pathIsNotASnapshot,Magic Number
priam,com.netflix.priam.backup,TestBackupDynamicRateLimiter,targetIsNow,Magic Number
priam,com.netflix.priam.backup,TestBackupDynamicRateLimiter,targetIsInThePast,Magic Number
priam,com.netflix.priam.backup,TestBackupDynamicRateLimiter,noBackupThreads,Magic Number
priam,com.netflix.priam.backup,TestBackupDynamicRateLimiter,negativeBackupThreads,Magic Number
priam,com.netflix.priam.backup,TestBackupDynamicRateLimiter,noData,Magic Number
priam,com.netflix.priam.backup,TestBackupDynamicRateLimiter,getBackupPath,Long Statement
priam,com.netflix.priam.backup,TestBackupDynamicRateLimiter,getRateLimiter,Long Statement
priam,com.netflix.priam.backup,TestBackupFile,setup,Magic Number
priam,com.netflix.priam.backup,TestBackupFile,setup,Magic Number
priam,com.netflix.priam.backup,TestBackupFile,testBackupFileCreation,Long Statement
priam,com.netflix.priam.backup,TestBackupFile,testIncBackupFileCreation,Long Statement
priam,com.netflix.priam.backup,TestBackupFile,testMetaFileCreation,Long Statement
priam,com.netflix.priam.backup,TestBackupHelperImpl,data,Long Statement
priam,com.netflix.priam.backup,TestBackupHelperImpl,testCorrectCompressionType,Long Statement
priam,com.netflix.priam.backup,TestBackupHelperImpl,testDataFilesAreLast,Long Statement
priam,com.netflix.priam.backup,TestBackupHelperImpl,testDataFilesAreLast,Magic Number
priam,com.netflix.priam.backup,TestBackupHelperImpl,testNonDataFilesComeFirst,Long Statement
priam,com.netflix.priam.backup,TestBackupHelperImpl,testNonDataFilesComeFirst,Magic Number
priam,com.netflix.priam.backup,TestBackupHelperImpl,testNeverCompressedOldFilesAreCompressed,Long Statement
priam,com.netflix.priam.backup,TestBackupHelperImpl,testOptionallyCompressedOldFilesAreCompressed,Long Statement
priam,com.netflix.priam.backup,ParameterizedTests,data,Long Statement
priam,com.netflix.priam.backup,ParameterizedTests,testCorrectCompressionType,Long Statement
priam,com.netflix.priam.backup,ProgrammaticTests,testDataFilesAreLast,Long Statement
priam,com.netflix.priam.backup,ProgrammaticTests,testDataFilesAreLast,Magic Number
priam,com.netflix.priam.backup,ProgrammaticTests,testNonDataFilesComeFirst,Long Statement
priam,com.netflix.priam.backup,ProgrammaticTests,testNonDataFilesComeFirst,Magic Number
priam,com.netflix.priam.backup,ProgrammaticTests,testNeverCompressedOldFilesAreCompressed,Long Statement
priam,com.netflix.priam.backup,ProgrammaticTests,testOptionallyCompressedOldFilesAreCompressed,Long Statement
priam,com.netflix.priam.backup,TestBackupService,testBackupDisabled,Magic Number
priam,com.netflix.priam.backup,TestBackupService,testBackupDisabled,Magic Number
priam,com.netflix.priam.backup,TestBackupService,testBackupDisabled,Magic Number
priam,com.netflix.priam.backup,TestBackupService,testBackupDisabled,Magic Number
priam,com.netflix.priam.backup,TestBackupService,testBackupDisabled,Magic Number
priam,com.netflix.priam.backup,TestBackupService,testBackupDisabled,Magic Number
priam,com.netflix.priam.backup,TestBackupService,testBackupEnabled,Magic Number
priam,com.netflix.priam.backup,TestBackupService,testBackupEnabledWithIncremental,Magic Number
priam,com.netflix.priam.backup,TestBackupService,updateService,Magic Number
priam,com.netflix.priam.backup,TestBackupService,updateService,Magic Number
priam,com.netflix.priam.backup,TestBackupStatusMgr,prepare,Magic Number
priam,com.netflix.priam.backup,TestBackupStatusMgr,prepare,Magic Number
priam,com.netflix.priam.backup,TestBackupStatusMgr,prepare,Magic Number
priam,com.netflix.priam.backup,TestBackupStatusMgr,prepare,Magic Number
priam,com.netflix.priam.backup,TestBackupStatusMgr,prepare,Magic Number
priam,com.netflix.priam.backup,TestBackupStatusMgr,getBackupMetaData,Long Statement
priam,com.netflix.priam.backup,TestBackupStatusMgr,getBackupMetaData,Magic Number
priam,com.netflix.priam.backup,TestBackupStatusMgr,testSnapshotStatusMultiAddFinishInADay,Magic Number
priam,com.netflix.priam.backup,TestBackupStatusMgr,getLatestBackup,Long Statement
priam,com.netflix.priam.backup,TestBackupStatusMgr,getLatestBackup,Magic Number
priam,com.netflix.priam.backup,TestBackupStatusMgr,getLatestBackup,Magic Number
priam,com.netflix.priam.backup,TestBackupStatusMgr,getLatestBackupFailure,Long Statement
priam,com.netflix.priam.backup,TestBackupStatusMgr,getLatestBackupFailure,Long Statement
priam,com.netflix.priam.backup,TestBackupStatusMgr,getLatestBackupMetadata,Long Statement
priam,com.netflix.priam.backup,TestBackupVerification,noBackup,Long Identifier
priam,com.netflix.priam.backup,TestBackupVerification,noBackup,Long Statement
priam,com.netflix.priam.backup,TestBackupVerification,noBackup,Long Statement
priam,com.netflix.priam.backup,TestBackupVerification,noBackupDateRange,Long Statement
priam,com.netflix.priam.backup,TestBackupVerification,noBackupDateRange,Long Statement
priam,com.netflix.priam.backup,TestBackupVerification,setUp,Long Statement
priam,com.netflix.priam.backup,TestBackupVerification,setUp,Long Statement
priam,com.netflix.priam.backup,TestBackupVerification,setUp,Long Statement
priam,com.netflix.priam.backup,TestBackupVerification,setUp,Magic Number
priam,com.netflix.priam.backup,TestBackupVerification,verifyBackupVersion1,Long Identifier
priam,com.netflix.priam.backup,TestBackupVerification,verifyBackupVersion1,Long Statement
priam,com.netflix.priam.backup,TestBackupVerification,verifyBackupVersion1,Long Statement
priam,com.netflix.priam.backup,TestBackupVerification,verifyBackupVersion1,Long Statement
priam,com.netflix.priam.backup,TestBackupVerification,verifyBackupVersion1DateRange,Long Statement
priam,com.netflix.priam.backup,TestBackupVerification,verifyBackupVersion1DateRange,Long Statement
priam,com.netflix.priam.backup,TestBackupVerification,verifyBackupVersion1DateRange,Long Statement
priam,com.netflix.priam.backup,TestBackupVerification,verifyBackupVersion2,Long Identifier
priam,com.netflix.priam.backup,TestBackupVerification,verifyBackupVersion2,Long Statement
priam,com.netflix.priam.backup,TestBackupVerification,verifyBackupVersion2,Long Statement
priam,com.netflix.priam.backup,TestBackupVerification,verifyBackupVersion2,Long Statement
priam,com.netflix.priam.backup,TestBackupVerification,verifyBackupVersion2,Long Statement
priam,com.netflix.priam.backup,TestBackupVerification,verifyBackupVersion2,Long Statement
priam,com.netflix.priam.backup,TestBackupVerification,verifyBackupVersion2DateRange,Long Statement
priam,com.netflix.priam.backup,TestBackupVerification,verifyBackupVersion2DateRange,Long Statement
priam,com.netflix.priam.backup,TestBackupVerification,verifyBackupVersion2DateRange,Long Statement
priam,com.netflix.priam.backup,TestBackupVerification,getBackupMetaData,Magic Number
priam,com.netflix.priam.backup,TestBackupVerification,getBackupVerificationResult,Magic Number
priam,com.netflix.priam.backup,TestCompression,setup,Long Statement
priam,com.netflix.priam.backup,TestCompression,setup,Magic Number
priam,com.netflix.priam.backup,TestCompression,setup,Magic Number
priam,com.netflix.priam.backup,TestCompression,zipTest,Long Statement
priam,com.netflix.priam.backup,TestCompression,zipTest,Long Statement
priam,com.netflix.priam.backup,TestCompression,zipTest,Magic Number
priam,com.netflix.priam.backup,TestCompression,zipTest,Magic Number
priam,com.netflix.priam.backup,TestCompression,zipTest,Magic Number
priam,com.netflix.priam.backup,TestCompression,zipTest,Magic Number
priam,com.netflix.priam.backup,TestCompression,zipTest,Magic Number
priam,com.netflix.priam.backup,TestCompression,zipTest,Magic Number
priam,com.netflix.priam.backup,TestCompression,testCompressor,Magic Number
priam,com.netflix.priam.backup,TestCompression,testCompressor,Magic Number
priam,com.netflix.priam.backup,TestCompression,testCompressor,Magic Number
priam,com.netflix.priam.backup,TestCustomizedTPE,testExecutor,Magic Number
priam,com.netflix.priam.backup,TestCustomizedTPE,testExecutor,Magic Number
priam,com.netflix.priam.backup,TestCustomizedTPE,testExecutor,Magic Number
priam,com.netflix.priam.backup,TestCustomizedTPE,testException,Magic Number
priam,com.netflix.priam.backup,TestCustomizedTPE,testException,Magic Number
priam,com.netflix.priam.backup,TestFileIterator,testIterator,Magic Number
priam,com.netflix.priam.backup,TestFileIterator,testIteratorTruncated,Magic Number
priam,com.netflix.priam.backup,TestFileIterator,testIteratorTruncatedOOR,Magic Number
priam,com.netflix.priam.backup,TestFileIterator,testRestorePathIteration,Long Statement
priam,com.netflix.priam.backup,TestFileIterator,testRestorePathIteration,Magic Number
priam,com.netflix.priam.backup,TestS3FileSystem,testFileUploadFailures,Empty catch clause
priam,com.netflix.priam.backup,TestS3FileSystem,testFileUploadCompleteFailure,Empty catch clause
priam,com.netflix.priam.backup,TestS3FileSystem,testCleanupUpdate,Magic Number
priam,com.netflix.priam.backup,TestS3FileSystem,localFile,Magic Number
priam,com.netflix.priam.backup,TestS3FileSystem,localFile,Magic Number
priam,com.netflix.priam.backup,TestS3FileSystem,localFile,Magic Number
priam,com.netflix.priam.backup,TestS3FileSystem,initiateMultipartUpload,Long Identifier
priam,com.netflix.priam.backup,TestS3FileSystem,getBucketLifecycleConfig,Long Statement
priam,com.netflix.priam.backup,TestS3FileSystem,setRuleAvailable,Long Statement
priam,com.netflix.priam.backup,TestS3FileSystem,setRuleAvailable,Long Statement
priam,com.netflix.priam.backup,TestS3FileSystem,updateRule,Long Statement
priam,com.netflix.priam.backup,MockAmazonS3Client,initiateMultipartUpload,Long Identifier
priam,com.netflix.priam.backup,MockAmazonS3Client,getBucketLifecycleConfig,Long Statement
priam,com.netflix.priam.backup,MockAmazonS3Client,setRuleAvailable,Long Statement
priam,com.netflix.priam.backup,MockAmazonS3Client,setRuleAvailable,Long Statement
priam,com.netflix.priam.backup,MockAmazonS3Client,updateRule,Long Statement
priam,com.netflix.priam.backupv2,BackupTTLTask,BackupTTLTask,Long Parameter List
priam,com.netflix.priam.backupv2,BackupTTLTask,BackupTTLTask,Long Statement
priam,com.netflix.priam.backupv2,BackupTTLTask,BackupTTLTask,Magic Number
priam,com.netflix.priam.backupv2,BackupTTLTask,execute,Complex Conditional
priam,com.netflix.priam.backupv2,BackupTTLTask,execute,Complex Method
priam,com.netflix.priam.backupv2,BackupTTLTask,execute,Long Statement
priam,com.netflix.priam.backupv2,BackupTTLTask,execute,Long Statement
priam,com.netflix.priam.backupv2,BackupTTLTask,execute,Long Statement
priam,com.netflix.priam.backupv2,BackupTTLTask,execute,Long Statement
priam,com.netflix.priam.backupv2,BackupTTLTask,process,Long Statement
priam,com.netflix.priam.backupv2,MetaFileWalker,process,Long Statement
priam,com.netflix.priam.backupv2,BackupV2Service,BackupV2Service,Long Parameter List
priam,com.netflix.priam.backupv2,BackupVerificationTask,BackupVerificationTask,Long Parameter List
priam,com.netflix.priam.backupv2,BackupVerificationTask,execute,Complex Conditional
priam,com.netflix.priam.backupv2,BackupVerificationTask,execute,Long Statement
priam,com.netflix.priam.backupv2,BackupVerificationTask,execute,Long Statement
priam,com.netflix.priam.backupv2,BackupVerificationTask,execute,Long Statement
priam,com.netflix.priam.backupv2,ForgottenFilesManager,findAndMoveForgottenFiles,Long Statement
priam,com.netflix.priam.backupv2,ForgottenFilesManager,getColumnfamilyFiles,Long Statement
priam,com.netflix.priam.backupv2,ForgottenFilesManager,getColumnfamilyFiles,Long Statement
priam,com.netflix.priam.backupv2,ForgottenFilesManager,getColumnfamilyFiles,Long Statement
priam,com.netflix.priam.backupv2,ForgottenFilesManager,moveForgottenFiles,Complex Method
priam,com.netflix.priam.backupv2,ForgottenFilesManager,moveForgottenFiles,Long Statement
priam,com.netflix.priam.backupv2,ForgottenFilesManager,moveForgottenFiles,Long Statement
priam,com.netflix.priam.backupv2,ForgottenFilesManager,moveForgottenFiles,Long Statement
priam,com.netflix.priam.backupv2,MetaFileInfo,getMetaFileName,Long Statement
priam,com.netflix.priam.backupv2,MetaFileReader,readMeta,Complex Conditional
priam,com.netflix.priam.backupv2,MetaFileReader,readMeta,Long Statement
priam,com.netflix.priam.backupv2,MetaFileReader,isValidMetaFile,Long Statement
priam,com.netflix.priam.backupv2,MetaFileWriterBuilder,MetaFileWriter,Long Parameter List
priam,com.netflix.priam.backupv2,MetaFileWriterBuilder,MetaFileWriter,Long Statement
priam,com.netflix.priam.backupv2,MetaFileWriterBuilder,addColumnfamilyResult,Long Statement
priam,com.netflix.priam.backupv2,MetaFileWriterBuilder,endMetaFileGeneration,Long Statement
priam,com.netflix.priam.backupv2,MetaFileWriterBuilder,endMetaFileGeneration,Long Statement
