Project Name,Package Name,Type Name,Method Name,Code Smell
dubbo-compatible,org.apache.dubbo.common.extension.support,ActivateComparatorTest,testActivateComparator,Magic Number
dubbo-compatible,org.apache.dubbo.common.extension.support,ActivateComparatorTest,testActivateComparator,Magic Number
dubbo-compatible,org.apache.dubbo.common.extension.support,ActivateComparatorTest,testActivateComparator,Magic Number
dubbo-compatible,org.apache.dubbo.common.utils,AnnotationUtilsTest,testGetAttributesMap,Magic Number
dubbo-compatible,org.apache.dubbo.common.utils,AnnotationUtilsTest,testGetAllDeclaredAnnotations,Magic Number
dubbo-compatible,org.apache.dubbo.common.utils,AnnotationUtilsTest,testGetMetaAnnotations,Magic Number
dubbo-compatible,org.apache.dubbo.common.utils,AnnotationUtilsTest,testGetAllMetaAnnotations,Magic Number
dubbo-compatible,org.apache.dubbo.common.utils,AnnotationUtilsTest,testGetAllMetaAnnotations,Magic Number
dubbo-compatible,org.apache.dubbo.common.utils,AnnotationUtilsTest,testIsAnnotationPresent,Long Statement
dubbo-compatible,org.apache.dubbo.common.utils,AnnotationUtilsTest,testIsAnyAnnotationPresent,Long Statement
dubbo-compatible,org.apache.dubbo.common.utils,AnnotationUtilsTest,assertADeclaredAnnotations,Magic Number
dubbo-compatible,org.apache.dubbo.config,ApplicationConfigTest,testQosPort,Magic Number
dubbo-compatible,org.apache.dubbo.config,ApplicationConfigTest,testQosPort,Magic Number
dubbo-compatible,org.apache.dubbo.config,ConfigTest,testConfig,Long Statement
dubbo-compatible,org.apache.dubbo.config,ConsumerConfigTest,testTimeout,Magic Number
dubbo-compatible,org.apache.dubbo.config,ConsumerConfigTest,testTimeout,Magic Number
dubbo-compatible,org.apache.dubbo.config,MethodConfigTest,testStat,Magic Number
dubbo-compatible,org.apache.dubbo.config,MethodConfigTest,testStat,Magic Number
dubbo-compatible,org.apache.dubbo.config,MethodConfigTest,testExecutes,Magic Number
dubbo-compatible,org.apache.dubbo.config,MethodConfigTest,testExecutes,Magic Number
dubbo-compatible,org.apache.dubbo.config,ProtocolConfigTest,testPort,Magic Number
dubbo-compatible,org.apache.dubbo.config,ProtocolConfigTest,testPort,Magic Number
dubbo-compatible,org.apache.dubbo.config,ProtocolConfigTest,testThreads,Magic Number
dubbo-compatible,org.apache.dubbo.config,ProtocolConfigTest,testThreads,Magic Number
dubbo-compatible,org.apache.dubbo.config,ProtocolConfigTest,testIothreads,Magic Number
dubbo-compatible,org.apache.dubbo.config,ProtocolConfigTest,testIothreads,Magic Number
dubbo-compatible,org.apache.dubbo.config,ProtocolConfigTest,testQueues,Magic Number
dubbo-compatible,org.apache.dubbo.config,ProtocolConfigTest,testQueues,Magic Number
dubbo-compatible,org.apache.dubbo.config,ProtocolConfigTest,testAccepts,Magic Number
dubbo-compatible,org.apache.dubbo.config,ProtocolConfigTest,testAccepts,Magic Number
dubbo-compatible,org.apache.dubbo.config,ProviderConfigTest,testPort,Magic Number
dubbo-compatible,org.apache.dubbo.config,ProviderConfigTest,testPort,Magic Number
dubbo-compatible,org.apache.dubbo.config,ProviderConfigTest,testThreads,Magic Number
dubbo-compatible,org.apache.dubbo.config,ProviderConfigTest,testThreads,Magic Number
dubbo-compatible,org.apache.dubbo.config,ProviderConfigTest,testIothreads,Magic Number
dubbo-compatible,org.apache.dubbo.config,ProviderConfigTest,testIothreads,Magic Number
dubbo-compatible,org.apache.dubbo.config,ProviderConfigTest,testQueues,Magic Number
dubbo-compatible,org.apache.dubbo.config,ProviderConfigTest,testQueues,Magic Number
dubbo-compatible,org.apache.dubbo.config,ProviderConfigTest,testAccepts,Magic Number
dubbo-compatible,org.apache.dubbo.config,ProviderConfigTest,testAccepts,Magic Number
dubbo-compatible,org.apache.dubbo.config,ProviderConfigTest,testPayload,Magic Number
dubbo-compatible,org.apache.dubbo.config,ProviderConfigTest,testPayload,Magic Number
dubbo-compatible,org.apache.dubbo.config,ProviderConfigTest,testBuffer,Magic Number
dubbo-compatible,org.apache.dubbo.config,ProviderConfigTest,testBuffer,Magic Number
dubbo-compatible,org.apache.dubbo.config,ProviderConfigTest,testWait,Magic Number
dubbo-compatible,org.apache.dubbo.config,ProviderConfigTest,testWait,Magic Number
dubbo-compatible,org.apache.dubbo.config,ReferenceConfigTest,testInjvm,Long Statement
dubbo-compatible,org.apache.dubbo.config,RegistryConfigTest,testWait,Magic Number
dubbo-compatible,org.apache.dubbo.config,RegistryConfigTest,testWait,Magic Number
dubbo-compatible,org.apache.dubbo.config,RegistryConfigTest,testTimeout,Magic Number
dubbo-compatible,org.apache.dubbo.config,RegistryConfigTest,testTimeout,Magic Number
dubbo-compatible,org.apache.dubbo.config,RegistryConfigTest,testSession,Magic Number
dubbo-compatible,org.apache.dubbo.config,RegistryConfigTest,testSession,Magic Number
dubbo-compatible,org.apache.dubbo.config,SignatureTest,test,Long Statement
dubbo-compatible,org.apache.dubbo.config,SignatureTest,test,Long Statement
dubbo-compatible,org.apache.dubbo.config.spring.beans.factory.annotation,ServiceAnnotationTestConfiguration,protocolConfig,Magic Number
dubbo-compatible,org.apache.dubbo.config.spring.context.annotation,DubboConfigConfigurationTest,testSingle,Magic Number
dubbo-compatible,org.apache.dubbo.config.spring.context.annotation,DubboConfigConfigurationTest,testMultiple,Magic Number
dubbo-compatible,org.apache.dubbo.config.spring.context.annotation,DubboConfigConfigurationTest,testMultiple,Magic Number
dubbo-compatible,org.apache.dubbo.config.spring.context.annotation,EnableDubboConfigTest,testSingle,Magic Number
dubbo-compatible,org.apache.dubbo.config.spring.context.annotation,EnableDubboConfigTest,testMultiple,Magic Number
dubbo-compatible,org.apache.dubbo.config.spring.context.annotation,EnableDubboConfigTest,testMultiple,Magic Number
dubbo-compatible,org.apache.dubbo.config.spring.context.annotation,EnableDubboConfigTest,testMultiple,Magic Number
dubbo-compatible,org.apache.dubbo.config.spring.context.annotation.provider,ProviderConfiguration,protocolConfig,Magic Number
dubbo-compatible,org.apache.dubbo.echo,EchoServiceTest,testEcho,Long Statement
dubbo-compatible,org.apache.dubbo.filter,FilterTest,testDefault,Long Statement
dubbo-compatible,org.apache.dubbo.filter,FilterTest,testRecreate,Long Statement
dubbo-compatible,org.apache.dubbo.filter,FilterTest,tear,Magic Number
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,testGeneric,Long Statement
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,testGeneric2,Long Statement
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,testGenericCompatible,Long Statement
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,testGenericComplexCompute4FullServiceMetadata,Long Statement
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,testGenericComplexCompute4FullServiceMetadata,Long Statement
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,testGenericComplexCompute4FullServiceMetadata,Magic Number
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,testGenericComplexCompute4FullServiceMetadata,Magic Number
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,testGenericComplexCompute4FullServiceMetadata,Magic Number
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,testGenericComplexCompute4FullServiceMetadata,Magic Number
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,testGenericComplexCompute4FullServiceMetadata,Magic Number
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,testGenericFindComplexObject4FullServiceMetadata,Long Statement
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,testGenericFindComplexObject4FullServiceMetadata,Long Statement
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,testGenericFindComplexObject4FullServiceMetadata,Magic Number
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,testGenericFindComplexObject4FullServiceMetadata,Magic Number
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,testGenericFindComplexObject4FullServiceMetadata,Magic Number
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,testGenericFindComplexObject4FullServiceMetadata,Magic Number
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,testGenericFindComplexObject4FullServiceMetadata,Magic Number
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,createComplexObject,Long Parameter List
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,createComplexObject,Long Statement
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,createComplexObject,Long Statement
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,createComplexObject,Long Statement
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,createComplexObject,Long Statement
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,createComplexObject,Long Statement
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,createComplexObject,Magic Number
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,createComplexObject,Magic Number
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,createComplexObject,Magic Number
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,createComplexObject,Magic Number
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,createComplexObject,Magic Number
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,createComplexObject,Magic Number
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,createComplexObject,Magic Number
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,createComplexObject,Magic Number
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,createComplexObject,Magic Number
dubbo-compatible,org.apache.dubbo.generic,GenericServiceTest,createComplexObject,Long Parameter List
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing,AnnotationProcessingTestProcessor,AnnotationProcessingTestProcessor,Long Identifier
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing,AnnotationProcessingTestProcessor,process,Long Identifier
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing,AnnotationProcessingTestProcessor,prepare,Long Identifier
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing,CompilerInvocationInterceptor,interceptTestMethod,Long Identifier
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing,CompilerInvocationInterceptor,interceptTestMethod,Long Statement
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.builder,ArrayTypeDefinitionBuilderTest,testBuild,Long Statement
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.builder,ArrayTypeDefinitionBuilderTest,testBuild,Long Statement
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.builder,ArrayTypeDefinitionBuilderTest,testBuild,Long Statement
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.builder,ArrayTypeDefinitionBuilderTest,buildAndAssertTypeDefinition,Long Parameter List
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.builder,CollectionTypeDefinitionBuilderTest,testBuild,Long Statement
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.builder,CollectionTypeDefinitionBuilderTest,testBuild,Long Statement
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.builder,CollectionTypeDefinitionBuilderTest,testBuild,Long Statement
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.builder,CollectionTypeDefinitionBuilderTest,testBuild,Long Statement
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.builder,CollectionTypeDefinitionBuilderTest,testBuild,Long Statement
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.builder,MapTypeDefinitionBuilderTest,testBuild,Long Statement
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.builder,MapTypeDefinitionBuilderTest,testBuild,Long Statement
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.builder,MapTypeDefinitionBuilderTest,testBuild,Long Statement
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.builder,MapTypeDefinitionBuilderTest,testBuild,Long Statement
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.builder,MapTypeDefinitionBuilderTest,testBuild,Long Statement
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.builder,MapTypeDefinitionBuilderTest,buildAndAssertTypeDefinition,Long Parameter List
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.builder,ServiceDefinitionBuilderTest,testBuild,Long Statement
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.builder,ServiceDefinitionBuilderTest,testBuild,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,AnnotationUtilsTest,testGetAnnotations,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,AnnotationUtilsTest,testGetAllAnnotations,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,AnnotationUtilsTest,testGetAllAnnotations,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,AnnotationUtilsTest,testGetAllAnnotations,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,AnnotationUtilsTest,testGetAllAnnotations,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,AnnotationUtilsTest,testGetAllAnnotations,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,AnnotationUtilsTest,testFindAnnotation,Long Statement
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,AnnotationUtilsTest,testFindAnnotation,Long Statement
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,AnnotationUtilsTest,testFindAnnotation,Long Statement
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,AnnotationUtilsTest,testFindMetaAnnotation,Long Statement
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,AnnotationUtilsTest,testGetAttribute,Long Statement
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,AnnotationUtilsTest,testGetAttribute,Long Statement
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,FieldUtilsTest,assertModelFields,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,FieldUtilsTest,assertModelFields,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,FieldUtilsTest,assertModelFields,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,FieldUtilsTest,assertModelFields,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,FieldUtilsTest,assertModelFields,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,FieldUtilsTest,assertModelAllFields,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,FieldUtilsTest,assertModelAllFields,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,FieldUtilsTest,assertModelAllFields,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,FieldUtilsTest,assertModelAllFields,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,FieldUtilsTest,assertModelAllFields,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,FieldUtilsTest,assertModelAllFields,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,FieldUtilsTest,assertModelAllFields,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,FieldUtilsTest,assertModelAllFields,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,FieldUtilsTest,assertModelAllFields,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,FieldUtilsTest,assertModelAllFields,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,MemberUtilsTest,testDeclaredMembers,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,MemberUtilsTest,testDeclaredMembers,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,MemberUtilsTest,testDeclaredMembers,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,MemberUtilsTest,testDeclaredMembers,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,MemberUtilsTest,testDeclaredMembers,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,MemberUtilsTest,testDeclaredMembers,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,MemberUtilsTest,testDeclaredMembers,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,MemberUtilsTest,testDeclaredMembers,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,MemberUtilsTest,testDeclaredMembers,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,MemberUtilsTest,testDeclaredMembers,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,MemberUtilsTest,testDeclaredMembers,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,MemberUtilsTest,testDeclaredMembers,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,MemberUtilsTest,testDeclaredMembers,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,MemberUtilsTest,testDeclaredMembers,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,MemberUtilsTest,testDeclaredMembers,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,MemberUtilsTest,testDeclaredMembers,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,MethodUtilsTest,testDeclaredMethods,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,MethodUtilsTest,testDeclaredMethods,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,MethodUtilsTest,testGetAllDeclaredMethods,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,MethodUtilsTest,testGetPublicNonStaticMethods,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,MethodUtilsTest,testGetPublicNonStaticMethods,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,MethodUtilsTest,testIsMethod,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,MethodUtilsTest,testIsPublicNonStaticMethod,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,ServiceAnnotationUtilsTest,testConstants,Long Statement
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,TypeUtilsTest,testGetHierarchicalTypes,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,TypeUtilsTest,testGetHierarchicalTypes,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,TypeUtilsTest,testGetHierarchicalTypes,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,TypeUtilsTest,testGetHierarchicalTypes,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,TypeUtilsTest,testGetHierarchicalTypes,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,TypeUtilsTest,testGetHierarchicalTypes,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,TypeUtilsTest,testGetInterfaces,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,TypeUtilsTest,testGetInterfaces,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,TypeUtilsTest,testGetAllInterfaces,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,TypeUtilsTest,testGetAllInterfaces,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,TypeUtilsTest,testGetAllSuperTypes,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,TypeUtilsTest,testGetAllSuperTypes,Magic Number
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,TypeUtilsTest,testOfDeclaredTypes,Long Statement
dubbo-compatible,org.apache.dubbo.metadata.annotation.processing.util,TypeUtilsTest,testListTypeElements,Long Statement
dubbo-compatible,org.apache.dubbo.metadata.tools,Compiler,compile,Long Statement
dubbo-compatible,org.apache.dubbo.metadata.tools,DefaultRestServiceTest,test,Long Statement
dubbo-compatible,org.apache.dubbo.rpc.filter,GenericImplFilterTest,testInvokeWithException,Long Statement
dubbo-compatible,org.apache.dubbo.rpc.filter,GenericImplFilterTest,testInvokeWithException,Long Statement
dubbo-compatible,org.apache.dubbo.rpc.filter,GenericImplFilterTest,testInvokeWithException,Long Statement
dubbo-compatible,org.apache.dubbo.rpc.filter,GenericImplFilterTest,testInvokeWithException,Magic Number
dubbo-compatible,org.apache.dubbo.serialization,MySerialization,getContentTypeId,Magic Number
dubbo-compatible,org.apache.dubbo.serialization,SerializationTest,testContentTypeId,Magic Number
dubbo-compatible,org.apache.dubbo.service,ComplexObject,ComplexObject,Long Parameter List
dubbo-compatible,org.apache.dubbo.service,ComplexObject,ComplexObject,Magic Number
dubbo-compatible,org.apache.dubbo.service,ComplexObject,ComplexObject,Magic Number
dubbo-compatible,org.apache.dubbo.service,ComplexObject,ComplexObject,Magic Number
dubbo-compatible,org.apache.dubbo.service,ComplexObject,toString,Long Statement
dubbo-compatible,org.apache.dubbo.service,ComplexObject,equals,Long Statement
dubbo-compatible,org.apache.dubbo.service,ComplexObject,hashCode,Magic Number
dubbo-compatible,org.apache.dubbo.service,ComplexObject,hashCode,Magic Number
dubbo-compatible,org.apache.dubbo.service,DemoService,findComplexObject,Long Parameter List
dubbo-compatible,org.apache.dubbo.service,DemoServiceImpl,invoke,Long Statement
dubbo-compatible,org.apache.dubbo.service,DemoServiceImpl,findComplexObject,Long Parameter List
